ID,averageAge,sex,averageTime,averageRank,weightedAppearance,yearsOfParticipation,yearsSinceLastParticipation
27202,23.0,0,16546.0,1649.0,4,1,3
27203,30.0,0,14963.0,939.0,4,1,3
27204,15.0,1,18598.0,2242.0,8,2,2
27205,43.0,1,11382.0,59.0,4,1,3
27206,25.0,1,10736.0,25.0,4,1,3
27207,34.0,0,16871.0,1796.0,4,1,3
27208,36.0,1,18436.0,2433.0,4,1,3
27209,33.0,1,16388.0,1570.0,4,1,3
27210,24.0,1,18330.0,2396.0,4,1,3
27211,26.0,1,11322.0,53.0,4,1,3
27212,36.0,0,16749.0,1743.0,8,2,2
27213,44.0,1,15971.0,1348.0,4,1,3
27214,27.0,1,21819.0,3302.0,4,1,3
27215,25.0,1,9338.0,5.0,4,1,3
27216,50.0,1,14717.0,831.0,4,1,3
27217,31.0,0,17943.0,2093.0,8,2,2
27218,24.0,0,17061.0,1875.0,4,1,3
27219,34.0,1,21524.0,3259.0,4,1,3
27220,25.0,0,22612.0,3420.0,4,1,3
27221,24.0,1,11819.0,98.0,4,1,3
27222,27.0,1,14559.0,784.0,4,1,3
27223,53.0,1,14939.0,930.0,4,1,3
27224,34.0,0,19306.0,2692.0,4,1,3
27225,36.0,0,16436.0,1604.0,4,1,3
27226,25.0,0,21387.0,3227.0,4,1,3
27227,35.0,0,21950.0,3327.0,4,1,3
27228,45.0,0,22719.0,2982.0,8,2,2
27229,57.0,1,21973.0,3331.0,4,1,3
27230,51.0,0,17690.0,2152.0,4,1,3
27231,29.0,0,18417.0,2427.0,4,1,3
27232,26.0,1,17203.0,1937.0,4,1,3
27233,48.0,1,14045.0,587.0,4,1,3
27234,33.0,1,18187.0,2353.0,4,1,3
27235,39.0,1,19292.0,2564.0,8,2,2
27236,23.0,1,14763.0,850.0,4,1,3
27237,54.0,1,16985.0,1848.0,4,1,3
27238,40.0,0,19401.0,2721.0,4,1,3
27239,43.0,1,13640.0,446.0,4,1,3
27240,41.0,1,9676.0,8.0,4,1,3
27241,37.0,0,19571.0,2777.0,4,1,3
27242,24.0,0,12935.0,258.0,4,1,3
27243,24.0,1,10670.0,22.0,4,1,3
27244,29.0,1,17362.0,2018.0,4,1,3
27245,67.0,1,20855.0,3133.0,4,1,3
27246,37.0,0,20619.0,3093.0,4,1,3
27247,51.0,0,18837.0,2549.0,4,1,3
27248,48.0,0,12543.0,180.0,4,1,3
27249,42.0,0,19942.0,2890.0,4,1,3
27250,50.0,1,17020.0,1860.0,4,1,3
27251,38.0,0,18494.0,2446.0,4,1,3
27252,40.0,1,20267.0,2994.0,4,1,3
27253,43.0,1,16852.0,1785.0,4,1,3
27254,32.0,1,18864.0,2559.0,4,1,3
27255,20.0,1,23449.0,3497.0,4,1,3
27256,41.0,0,22162.0,3367.0,4,1,3
27257,31.0,1,21233.0,3201.0,4,1,3
27258,41.0,0,20031.0,2918.0,4,1,3
27259,58.0,1,16366.0,1560.0,4,1,3
27260,42.0,1,17797.0,2200.0,4,1,3
27261,37.0,1,12164.0,123.0,4,1,3
27262,42.0,1,17517.0,2085.0,4,1,3
27263,42.0,1,15883.0,1308.0,4,1,3
27264,32.0,0,15250.0,1051.0,4,1,3
27265,37.0,0,18122.0,2325.0,4,1,3
27266,51.0,0,19425.0,2724.0,4,1,3
27267,33.0,0,15313.0,1078.0,4,1,3
27268,22.0,0,18738.0,2528.0,4,1,3
27269,45.0,1,15973.0,1353.0,4,1,3
27270,48.0,0,19108.0,2626.0,4,1,3
27271,39.0,1,14771.0,853.0,4,1,3
27272,42.0,0,22555.0,3413.0,4,1,3
27273,41.0,0,15801.0,1279.0,4,1,3
27274,42.0,0,19374.0,2717.0,4,1,3
27275,22.0,1,12626.0,198.0,4,1,3
27276,25.0,1,13985.0,559.0,4,1,3
27277,42.0,1,15777.0,1269.0,4,1,3
27278,50.0,1,23449.0,3497.0,4,1,3
27279,42.0,1,14367.0,701.0,4,1,3
27280,33.0,1,13038.0,288.0,4,1,3
27281,40.0,1,18732.0,2526.0,4,1,3
27282,38.0,0,15156.0,1011.0,4,1,3
27283,29.0,1,16974.0,1844.0,4,1,3
27284,35.0,1,21521.0,3258.0,4,1,3
27285,48.0,1,16444.0,1610.0,4,1,3
27286,38.0,1,13277.0,337.0,4,1,3
27287,21.0,0,16612.0,1669.0,4,1,3
27288,40.0,1,16299.0,1524.0,4,1,3
27289,34.0,1,11949.0,105.0,4,1,3
27290,48.0,0,20038.0,2921.0,4,1,3
27291,40.0,1,13664.0,455.0,4,1,3
27292,36.0,1,16415.0,1606.0,8,2,2
27293,47.0,1,15651.0,1230.0,4,1,3
27294,39.0,1,13971.0,555.0,4,1,3
27295,46.0,1,16939.0,1830.0,4,1,3
27296,42.0,1,18956.0,2582.0,4,1,3
27297,23.0,0,16684.0,1705.0,4,1,3
27298,45.0,1,18473.0,2441.0,4,1,3
27299,34.0,1,20142.0,2952.0,4,1,3
27300,35.0,1,14959.0,935.0,4,1,3
27301,54.0,1,16089.0,1410.0,4,1,3
27302,46.0,1,18169.0,2345.0,4,1,3
27303,36.0,0,17293.0,1986.0,4,1,3
27304,45.0,1,20172.0,2965.0,4,1,3
27305,47.0,1,18156.0,2338.0,4,1,3
27306,33.0,0,17751.0,2180.0,4,1,3
27307,37.0,0,18067.0,2308.0,4,1,3
27308,40.0,1,14020.0,574.0,4,1,3
27309,28.0,1,17681.0,2149.0,4,1,3
27310,33.0,0,17126.0,1900.0,4,1,3
27311,39.0,0,21864.0,3308.0,4,1,3
27312,37.0,0,16668.0,1698.0,4,1,3
27313,39.0,1,12716.0,265.0,8,2,2
27314,38.0,1,13776.0,494.0,4,1,3
27315,33.0,1,14110.0,615.0,4,1,3
27316,35.0,1,13855.0,518.0,4,1,3
27317,37.0,0,16031.0,1377.0,4,1,3
27318,31.0,1,23457.0,3499.0,4,1,3
27319,44.0,1,21678.0,3284.0,4,1,3
27320,45.0,1,18202.0,2358.0,4,1,3
27321,36.0,0,18569.0,2475.0,4,1,3
27322,25.0,1,16873.0,1801.0,8,2,2
27323,52.0,0,14489.0,752.0,4,1,3
27324,38.0,0,22916.0,3449.0,4,1,3
27325,42.0,1,17560.0,2108.0,4,1,3
27326,42.0,0,16550.0,1652.0,4,1,3
27327,48.0,0,18901.0,2573.0,4,1,3
27328,24.0,0,18477.0,2443.0,4,1,3
27329,33.0,1,20110.0,2941.0,4,1,3
27330,26.0,0,17729.0,2173.0,4,1,3
27331,47.0,0,22037.0,3339.0,4,1,3
27332,74.0,1,15078.0,987.0,4,1,3
27333,51.0,1,16781.0,1752.0,4,1,3
27334,39.0,1,17926.0,2246.0,4,1,3
27335,33.0,1,12555.0,183.0,4,1,3
27336,39.0,1,10293.0,17.0,4,1,3
27337,35.0,0,14110.0,671.0,8,2,2
27338,38.0,0,21205.0,3192.0,4,1,3
27339,53.0,0,17278.0,1972.0,4,1,3
27340,46.0,0,17205.0,1938.0,8,2,2
27341,44.0,1,14249.0,722.0,8,2,2
27342,40.0,1,16838.0,1775.0,4,1,3
27343,41.0,1,18113.0,2324.0,4,1,3
27344,58.0,1,14091.0,605.0,4,1,3
27345,26.0,0,19504.0,2750.0,4,1,3
27346,31.0,0,19966.0,2643.0,8,2,2
27347,35.0,1,15475.0,1155.0,4,1,3
27348,36.0,1,13774.0,493.0,4,1,3
27349,44.0,1,16069.0,1481.0,8,2,2
27350,47.0,1,13834.0,511.0,4,1,3
27351,44.0,1,16241.0,1491.0,4,1,3
27352,43.0,1,15355.0,1097.0,4,1,3
27353,34.0,1,16637.0,1687.0,4,1,3
27354,26.0,1,15478.0,1157.0,4,1,3
27355,36.0,1,21578.0,3270.0,4,1,3
27356,32.0,1,16379.0,1565.0,4,1,3
27357,32.0,0,17568.0,2112.0,4,1,3
27358,43.0,1,15398.0,1116.0,4,1,3
27359,24.0,0,17674.0,2144.0,4,1,3
27360,41.0,0,13703.0,468.0,4,1,3
27361,33.0,0,17389.0,2026.0,4,1,3
27362,42.0,1,17950.0,2259.0,4,1,3
27363,27.0,0,14667.0,817.0,4,1,3
27364,49.0,0,19010.0,2598.0,4,1,3
27365,52.0,1,21047.0,3167.0,4,1,3
27366,25.0,1,17825.0,2208.0,4,1,3
27367,40.0,1,19231.0,2658.0,4,1,3
27368,56.0,1,17062.0,1811.0,8,2,2
27369,58.0,1,19995.0,2905.0,4,1,3
27370,43.0,0,18523.0,2457.0,4,1,3
27371,42.0,1,15361.0,1104.0,4,1,3
27372,33.0,1,18167.0,2343.0,4,1,3
27373,30.0,1,17562.0,2109.0,4,1,3
27374,41.0,0,15071.0,980.0,4,1,3
27375,26.0,0,16085.0,1405.0,4,1,3
27376,49.0,1,15588.0,1205.0,4,1,3
27377,41.0,0,15724.0,1254.0,4,1,3
27378,36.0,1,16032.0,1379.0,4,1,3
27379,44.0,1,12082.0,116.0,4,1,3
27380,43.0,1,11745.0,86.0,4,1,3
27381,51.0,0,20745.0,2821.0,8,2,2
27382,47.0,1,12894.0,251.0,4,1,3
27383,62.0,1,19947.0,2892.0,4,1,3
27384,48.0,0,20252.0,2989.0,4,1,3
27385,48.0,1,16399.0,1576.0,4,1,3
27386,30.0,0,17572.0,2114.0,4,1,3
27387,49.0,1,14150.0,630.0,4,1,3
27388,62.0,0,22495.0,3408.0,4,1,3
27389,34.0,0,20384.0,3024.0,4,1,3
27390,35.0,0,14646.0,811.0,4,1,3
27391,63.0,1,18595.0,2482.0,4,1,3
27392,34.0,0,15193.0,1031.0,4,1,3
27393,47.0,0,19707.0,2816.0,4,1,3
27394,32.0,1,20122.0,2944.0,4,1,3
27395,34.0,1,19617.0,2793.0,4,1,3
27396,39.0,1,10187.0,15.0,4,1,3
27397,22.0,1,14987.0,951.0,4,1,3
27398,33.0,1,17679.0,2147.0,4,1,3
27399,36.0,1,13266.0,334.0,4,1,3
27400,34.0,0,23882.0,3520.0,4,1,3
27401,32.0,0,17615.0,2128.0,4,1,3
27402,35.0,0,14490.0,755.0,4,1,3
27403,32.0,1,18445.0,2436.0,4,1,3
27404,47.0,1,20151.0,2958.0,4,1,3
27405,45.0,1,20527.0,3064.0,4,1,3
27406,26.0,0,18913.0,2577.0,4,1,3
27407,34.0,1,19789.0,2665.0,8,2,2
27408,34.0,1,24070.0,3525.0,4,1,3
27409,46.0,1,14580.0,788.0,4,1,3
27410,33.0,1,17499.0,2074.0,4,1,3
27411,46.0,1,16025.0,1372.0,4,1,3
27412,43.0,1,14076.0,594.0,4,1,3
27413,27.0,0,17654.0,2139.0,4,1,3
27414,51.0,1,14142.0,624.0,4,1,3
27415,47.0,1,19837.0,2858.0,4,1,3
27416,24.0,1,12478.0,171.0,4,1,3
27417,28.0,1,22631.0,3421.0,4,1,3
27418,56.0,1,16066.0,1395.0,4,1,3
27419,59.0,1,24703.0,3536.0,4,1,3
27420,32.0,1,16698.0,1713.0,4,1,3
27421,39.0,1,19501.0,2749.0,4,1,3
27422,38.0,0,14534.0,775.0,4,1,3
27423,26.0,0,18241.0,2368.0,4,1,3
27424,43.0,1,12302.0,145.0,4,1,3
27425,51.0,1,16214.0,1481.0,4,1,3
27426,40.0,0,23744.0,3513.0,4,1,3
27427,40.0,1,13612.0,437.0,4,1,3
27428,37.0,1,17113.0,1895.0,4,1,3
27429,44.0,1,17685.0,2151.0,4,1,3
27430,45.0,1,13721.0,475.0,4,1,3
27431,48.0,0,17216.0,1945.0,4,1,3
27432,35.0,0,22210.0,3370.0,4,1,3
27433,39.0,1,17020.0,1860.0,4,1,3
27434,31.0,1,14868.0,898.0,4,1,3
27435,45.0,0,18438.0,2435.0,4,1,3
27436,27.0,0,12380.0,155.0,4,1,3
27437,39.0,1,15394.0,1114.0,4,1,3
27438,26.0,0,23265.0,3481.0,4,1,3
27439,44.0,0,16704.0,1718.0,4,1,3
27440,39.0,1,20456.0,3045.0,4,1,3
27441,29.0,0,20414.0,3035.0,4,1,3
27442,32.0,1,16218.0,1482.0,4,1,3
27443,41.0,1,19025.0,2605.0,4,1,3
27444,30.0,1,16149.0,1452.0,4,1,3
27445,45.0,1,21382.0,3226.0,4,1,3
27446,51.0,1,13286.0,341.0,4,1,3
27447,30.0,1,12095.0,117.0,4,1,3
27448,43.0,0,18410.0,2423.0,4,1,3
27449,29.0,1,12126.0,121.0,4,1,3
27450,49.0,0,18816.0,2545.0,4,1,3
27451,46.0,1,16176.0,1465.0,4,1,3
27452,40.0,1,19334.0,2704.0,4,1,3
27453,64.0,1,21414.0,3234.0,4,1,3
27454,38.0,0,21269.0,3208.0,4,1,3
27455,34.0,1,18991.0,2594.0,4,1,3
27456,39.0,1,16909.0,1819.0,4,1,3
27457,35.0,1,16979.0,1846.0,4,1,3
27458,35.0,0,15773.0,1266.0,4,1,3
27459,33.0,1,17890.0,2231.0,4,1,3
27460,41.0,0,18520.0,2455.0,4,1,3
27461,39.0,1,16088.0,1408.0,4,1,3
27462,41.0,1,21789.0,3298.0,4,1,3
27463,33.0,0,23235.0,3479.0,4,1,3
27464,36.0,0,16784.0,1758.0,4,1,3
27465,56.0,1,14438.0,730.0,4,1,3
27466,36.0,1,16880.0,1803.0,8,2,2
27467,39.0,0,22805.0,3442.0,4,1,3
27468,59.0,0,23046.0,3459.0,4,1,3
27469,34.0,1,20503.0,3062.0,4,1,3
27470,42.0,0,17114.0,1896.0,4,1,3
27471,37.0,0,17414.0,2036.0,4,1,3
27472,52.0,1,14494.0,757.0,4,1,3
27473,36.0,0,14914.0,918.0,4,1,3
27474,28.0,0,16523.0,1639.0,4,1,3
27475,33.0,1,14391.0,711.0,4,1,3
27476,32.0,0,12673.0,210.0,4,1,3
27477,32.0,1,18220.0,2364.0,4,1,3
27478,33.0,0,16293.0,1519.0,4,1,3
27479,48.0,1,24505.0,3533.0,4,1,3
27480,35.0,0,14255.0,662.0,4,1,3
27481,23.0,1,17140.0,1910.0,4,1,3
27482,58.0,1,14344.0,696.0,4,1,3
27483,46.0,1,17273.0,1971.0,4,1,3
27484,39.0,0,22030.0,2961.0,8,2,2
27485,28.0,0,17712.0,2163.0,4,1,3
27486,40.0,1,15862.0,1427.0,8,2,2
27487,33.0,1,17947.0,2257.0,4,1,3
27488,70.0,1,22565.0,3414.0,4,1,3
27489,25.0,0,18175.0,2350.0,4,1,3
27490,29.0,1,16312.0,1532.0,4,1,3
27491,74.0,0,21950.0,3327.0,4,1,3
27492,32.0,0,22401.0,3394.0,4,1,3
27493,36.0,0,16246.0,1495.0,4,1,3
27494,23.0,1,15032.0,965.0,4,1,3
27495,22.0,1,20626.0,3096.0,4,1,3
27496,28.0,0,18975.0,2589.0,4,1,3
27497,50.0,0,14729.0,834.0,4,1,3
27498,24.0,1,13469.0,386.0,4,1,3
27499,31.0,1,20393.0,3029.0,4,1,3
27500,30.0,1,12789.0,232.0,4,1,3
27501,30.0,1,11239.0,48.0,4,1,3
27502,23.0,1,11801.0,95.0,4,1,3
27503,26.0,1,15617.0,1218.0,4,1,3
27504,54.0,1,16131.0,1437.0,4,1,3
27505,36.0,0,11455.0,66.0,4,1,3
27506,43.0,1,13848.0,513.0,4,1,3
27507,29.0,0,16355.0,1552.0,4,1,3
27508,49.0,1,16753.0,1739.0,4,1,3
27509,57.0,0,16914.0,1823.0,4,1,3
27510,37.0,1,12558.0,184.0,4,1,3
27511,53.0,1,14929.0,928.0,4,1,3
27512,24.0,1,19261.0,2675.0,4,1,3
27513,35.0,0,21795.0,3299.0,4,1,3
27514,34.0,1,17402.0,1809.0,8,2,2
27515,26.0,0,21589.0,3271.0,4,1,3
27516,32.0,0,16257.0,1503.0,4,1,3
27517,36.0,0,19361.0,2709.0,4,1,3
27518,35.0,1,19574.0,2780.0,4,1,3
27519,21.0,1,15835.0,1287.0,4,1,3
27520,36.0,0,19231.0,2658.0,4,1,3
27521,37.0,1,16093.0,1416.0,4,1,3
27522,56.0,0,22087.0,3355.0,4,1,3
27523,44.0,1,17958.0,2265.0,4,1,3
27524,37.0,1,15520.0,1171.0,4,1,3
27525,53.0,0,18525.0,2459.0,4,1,3
27526,38.0,1,20222.0,2982.0,4,1,3
27527,61.0,0,17968.0,2269.0,4,1,3
27528,31.0,0,19686.0,2812.0,4,1,3
27529,51.0,1,13245.0,329.0,4,1,3
27530,47.0,1,10327.0,18.0,4,1,3
27531,54.0,1,16985.0,1848.0,4,1,3
27532,32.0,0,16026.0,1373.0,4,1,3
27533,53.0,0,17997.0,2280.0,4,1,3
27534,45.0,1,16858.0,1790.0,4,1,3
27535,39.0,0,15005.0,962.0,4,1,3
27536,46.0,1,12670.0,208.0,4,1,3
27537,47.0,1,16464.0,1616.0,4,1,3
27538,59.0,1,14877.0,901.0,4,1,3
27539,47.0,0,17211.0,1942.0,4,1,3
27540,35.0,1,16523.0,1639.0,4,1,3
27541,37.0,1,16737.0,1735.0,4,1,3
27542,35.0,0,14507.0,765.0,4,1,3
27543,43.0,0,15045.0,973.0,4,1,3
27544,31.0,0,18868.0,2560.0,4,1,3
27545,37.0,0,17018.0,1858.0,4,1,3
27546,42.0,1,14476.0,746.0,4,1,3
27547,40.0,1,15612.0,1216.0,4,1,3
27548,31.0,0,18728.0,2524.0,4,1,3
27549,43.0,1,13336.0,353.0,4,1,3
27550,24.0,0,20180.0,2970.0,4,1,3
27551,23.0,1,19908.0,2879.0,4,1,3
27552,61.0,0,17349.0,2013.0,4,1,3
27553,40.0,1,13518.0,401.0,4,1,3
27554,32.0,0,16204.0,1479.0,4,1,3
27555,27.0,0,15885.0,1309.0,4,1,3
27556,31.0,1,14439.0,731.0,4,1,3
27557,49.0,1,15538.0,1179.0,4,1,3
27558,55.0,0,18534.0,2462.0,4,1,3
27559,50.0,0,18459.0,2440.0,4,1,3
27560,27.0,0,19324.0,2701.0,4,1,3
27561,24.0,1,15654.0,1233.0,4,1,3
27562,36.0,1,16251.0,1498.0,4,1,3
27563,53.0,0,23615.0,3506.0,4,1,3
27564,24.0,0,16100.0,1418.0,4,1,3
27565,55.0,1,14116.0,616.0,4,1,3
27566,36.0,0,14753.0,911.0,8,2,2
27567,23.0,1,19677.0,2807.0,4,1,3
27568,38.0,0,17704.0,2158.0,4,1,3
27569,30.0,1,16945.0,1772.0,8,2,2
27570,31.0,0,18351.0,2405.0,4,1,3
27571,50.0,1,13187.0,320.0,4,1,3
27572,45.0,0,18767.0,2535.0,4,1,3
27573,39.0,0,16703.0,1717.0,4,1,3
27574,43.0,1,16376.0,1562.0,4,1,3
27575,31.0,1,17278.0,1972.0,4,1,3
27576,39.0,1,14013.0,568.0,4,1,3
27577,47.0,1,22198.0,3368.0,4,1,3
27578,19.0,0,22074.0,3351.0,4,1,3
27579,41.0,1,17024.0,1862.0,4,1,3
27580,23.0,0,21709.0,3288.0,4,1,3
27581,39.0,1,21034.0,3162.0,4,1,3
27582,33.0,1,12282.0,143.0,4,1,3
27583,35.0,0,23921.0,3521.0,4,1,3
27584,36.0,0,19573.0,2778.0,4,1,3
27585,50.0,1,18045.0,2300.0,4,1,3
27586,42.0,1,22053.0,3342.0,4,1,3
27587,44.0,0,17696.0,2155.0,4,1,3
27588,34.0,0,14915.0,921.0,4,1,3
27589,34.0,1,16358.0,1627.0,8,2,2
27590,63.0,1,15575.0,1195.0,4,1,3
27591,32.0,1,13812.0,502.0,4,1,3
27592,37.0,0,23980.0,3524.0,4,1,3
27593,39.0,1,16548.0,1650.0,4,1,3
27594,35.0,0,15357.0,1099.0,4,1,3
27595,37.0,1,16591.0,1664.0,4,1,3
27596,30.0,1,24780.0,3537.0,4,1,3
27597,40.0,0,23481.0,3502.0,4,1,3
27598,29.0,0,17319.0,1995.0,4,1,3
27599,34.0,1,18174.0,2349.0,4,1,3
27600,43.0,1,14241.0,654.0,4,1,3
27601,40.0,1,18296.0,2383.0,4,1,3
27602,27.0,0,18880.0,2564.0,4,1,3
27603,31.0,1,17338.0,2007.0,4,1,3
27604,37.0,1,16066.0,1395.0,4,1,3
27605,23.0,0,14011.0,567.0,4,1,3
27606,51.0,0,19483.0,2746.0,4,1,3
27607,31.0,0,16882.0,1809.0,8,2,2
27608,36.0,1,16287.0,1515.0,4,1,3
27609,43.0,1,15668.0,1236.0,4,1,3
27610,42.0,1,12955.0,266.0,4,1,3
27611,56.0,1,22039.0,3340.0,4,1,3
27612,38.0,1,15775.0,1267.0,4,1,3
27613,26.0,0,17648.0,2136.0,4,1,3
27614,29.0,0,22649.0,3422.0,4,1,3
27615,32.0,1,17516.0,2083.0,4,1,3
27616,49.0,1,19257.0,2671.0,4,1,3
27617,39.0,1,15708.0,1249.0,4,1,3
27618,26.0,0,19001.0,2596.0,4,1,3
27619,61.0,1,17003.0,1857.0,4,1,3
27620,28.0,0,20717.0,3109.0,4,1,3
27621,26.0,0,12802.0,234.0,4,1,3
27622,62.0,1,16730.0,1732.0,4,1,3
27623,29.0,1,14599.0,795.0,4,1,3
27624,38.0,0,20332.0,3012.0,4,1,3
27625,33.0,1,11199.0,47.0,4,1,3
27626,30.0,1,17918.0,2136.0,8,2,2
27627,40.0,0,16950.0,1836.0,4,1,3
27628,41.0,0,18379.0,2292.0,8,2,2
27629,23.0,1,13353.0,357.0,4,1,3
27630,29.0,1,15848.0,1294.0,4,1,3
27631,32.0,1,22296.0,3382.0,4,1,3
27632,30.0,1,16459.0,1559.0,8,2,2
27633,30.0,1,13699.0,466.0,4,1,3
27634,55.0,1,21497.0,3253.0,4,1,3
27635,35.0,1,15041.0,969.0,4,1,3
27636,37.0,0,16693.0,1710.0,4,1,3
27637,40.0,1,18853.0,2555.0,4,1,3
27638,44.0,1,12893.0,250.0,4,1,3
27639,25.0,1,13605.0,435.0,4,1,3
27640,43.0,1,18683.0,2508.0,4,1,3
27641,31.0,0,19221.0,2656.0,4,1,3
27642,38.0,1,15164.0,1015.0,4,1,3
27643,30.0,1,14044.0,586.0,4,1,3
27644,36.0,0,18623.0,2492.0,4,1,3
27645,44.0,0,20858.0,3134.0,4,1,3
27646,37.0,0,16325.0,1539.0,4,1,3
27647,24.0,1,22215.0,3372.0,4,1,3
27648,35.0,1,17085.0,1883.0,4,1,3
27649,48.0,1,18084.0,2313.0,4,1,3
27650,33.0,1,12996.0,277.0,4,1,3
27651,43.0,1,14698.0,826.0,4,1,3
27652,47.0,1,13565.0,421.0,4,1,3
27653,19.0,0,12281.0,142.0,4,1,3
27654,30.0,1,19470.0,2738.0,4,1,3
27655,36.0,0,15435.0,1218.0,8,2,2
27656,37.0,1,11137.0,42.0,4,1,3
27657,48.0,1,21112.0,3180.0,4,1,3
27658,25.0,1,13541.0,411.0,4,1,3
27659,34.0,1,12786.0,231.0,4,1,3
27660,45.0,1,16771.0,1745.0,4,1,3
27661,20.0,1,15674.0,1239.0,4,1,3
27662,35.0,1,21036.0,2827.0,8,2,2
27663,34.0,0,18191.0,2354.0,4,1,3
27664,31.0,1,22382.0,3391.0,4,1,3
27665,33.0,0,15694.0,1247.0,4,1,3
27666,31.0,1,23230.0,3476.0,4,1,3
27667,51.0,1,19549.0,2765.0,4,1,3
27668,37.0,0,19301.0,2689.0,4,1,3
27669,23.0,0,23867.0,3517.0,4,1,3
27670,40.0,1,16589.0,1662.0,4,1,3
27671,38.0,1,22352.0,3388.0,4,1,3
27672,25.0,0,19222.0,2657.0,4,1,3
27673,30.0,0,20298.0,2743.0,8,2,2
27674,33.0,1,11449.0,65.0,4,1,3
27675,35.0,1,13904.0,536.0,4,1,3
27676,41.0,0,14838.0,886.0,4,1,3
27677,35.0,1,14124.0,619.0,4,1,3
27678,58.0,1,19027.0,2607.0,4,1,3
27679,37.0,1,16195.0,1475.0,4,1,3
27680,49.0,0,21709.0,3288.0,4,1,3
27681,26.0,1,12695.0,218.0,4,1,3
27682,33.0,1,17176.0,1917.0,4,1,3
27683,37.0,1,14809.0,872.0,4,1,3
27684,29.0,1,21158.0,3186.0,4,1,3
27685,36.0,0,22087.0,3355.0,4,1,3
27686,33.0,1,21016.0,3161.0,4,1,3
27687,35.0,0,16718.0,1724.0,4,1,3
27688,28.0,0,20948.0,3151.0,4,1,3
27689,46.0,1,11541.0,72.0,4,1,3
27690,61.0,1,14260.0,666.0,4,1,3
27691,49.0,1,13636.0,442.0,4,1,3
27692,28.0,1,19880.0,2870.0,4,1,3
27693,43.0,1,16705.0,1719.0,4,1,3
27694,50.0,1,18521.0,2456.0,4,1,3
27695,28.0,0,16088.0,1408.0,4,1,3
27696,45.0,1,15552.0,1185.0,4,1,3
27697,29.0,0,14928.0,926.0,4,1,3
27698,26.0,0,17908.0,2239.0,4,1,3
27699,41.0,0,18555.0,2470.0,4,1,3
27700,35.0,1,18985.0,2593.0,4,1,3
27701,36.0,1,19023.0,2603.0,4,1,3
27702,44.0,1,17905.0,2238.0,4,1,3
27703,25.0,1,16373.0,1611.0,8,2,2
27704,25.0,1,15195.0,1032.0,4,1,3
27705,31.0,0,15136.0,1004.0,4,1,3
27706,43.0,0,15304.0,1073.0,4,1,3
27707,32.0,1,18887.0,2568.0,4,1,3
27708,28.0,1,21937.0,3323.0,4,1,3
27709,40.0,0,19188.0,2647.0,4,1,3
27710,40.0,1,19176.0,2643.0,4,1,3
27711,40.0,1,12333.0,164.0,8,2,2
27712,39.0,1,20445.0,3040.0,4,1,3
27713,45.0,0,16606.0,1666.0,4,1,3
27714,47.0,1,19166.0,2639.0,4,1,3
27715,30.0,1,23627.0,3509.0,4,1,3
27716,41.0,1,14648.0,813.0,4,1,3
27717,29.0,0,14741.0,838.0,4,1,3
27718,30.0,0,19156.0,2637.0,4,1,3
27719,36.0,1,11670.0,80.0,4,1,3
27720,29.0,1,13382.0,368.0,4,1,3
27721,43.0,1,12668.0,207.0,4,1,3
27722,50.0,0,19743.0,2833.0,4,1,3
27723,21.0,0,16105.0,1422.0,4,1,3
27724,50.0,1,19475.0,2743.0,4,1,3
27725,33.0,1,15248.0,1048.0,4,1,3
27726,37.0,0,19449.0,2730.0,4,1,3
27727,52.0,1,14270.0,672.0,4,1,3
27728,45.0,0,15685.0,1244.0,4,1,3
27729,43.0,1,15178.0,1023.0,4,1,3
27730,29.0,1,19768.0,2840.0,4,1,3
27731,45.0,0,17319.0,1995.0,4,1,3
27732,36.0,1,12993.0,276.0,4,1,3
27733,41.0,1,15839.0,1373.0,8,2,2
27734,27.0,1,23096.0,3466.0,4,1,3
27735,33.0,1,22058.0,3343.0,4,1,3
27736,35.0,0,18122.0,2325.0,4,1,3
27737,36.0,1,21061.0,3172.0,4,1,3
27738,38.0,1,15274.0,1057.0,4,1,3
27739,41.0,0,17179.0,1920.0,4,1,3
27740,18.0,0,20134.0,2949.0,4,1,3
27741,30.0,1,14600.0,796.0,4,1,3
27742,41.0,1,19932.0,2884.0,4,1,3
27743,22.0,1,14988.0,953.0,4,1,3
27744,38.0,0,19148.0,2634.0,4,1,3
27745,28.0,1,15200.0,1036.0,4,1,3
27746,39.0,1,14324.0,691.0,4,1,3
27747,34.0,1,16632.0,1684.0,4,1,3
27748,23.0,0,19362.0,2710.0,4,1,3
27749,44.0,1,20110.0,2941.0,4,1,3
27750,48.0,0,22845.0,3446.0,4,1,3
27751,31.0,0,14404.0,718.0,4,1,3
27752,41.0,1,12987.0,272.0,4,1,3
27753,31.0,0,16775.0,1746.0,4,1,3
27754,38.0,1,17984.0,2274.0,4,1,3
27755,33.0,0,17885.0,2228.0,4,1,3
27756,31.0,0,11379.0,58.0,4,1,3
27757,39.0,1,17282.0,1979.0,4,1,3
27758,23.0,0,15849.0,1295.0,4,1,3
27759,32.0,0,20974.0,3156.0,4,1,3
27760,50.0,0,13888.0,531.0,4,1,3
27761,29.0,1,12653.0,204.0,4,1,3
27762,24.0,0,19000.0,2595.0,4,1,3
27763,30.0,0,16474.0,1621.0,4,1,3
27764,33.0,0,13024.0,284.0,4,1,3
